cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price,day,month,year,day_of_week
Sugar - Retail,KG,miscellaneous food,53.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,54.25,15,2,2018,3
Sugar - Retail,KG,miscellaneous food,53.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,53.75,15,3,2018,3
Sugar - Retail,KG,miscellaneous food,54.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,53.4,15,4,2018,6
Sugar - Retail,KG,miscellaneous food,55,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,54.75,15,5,2018,1
Sugar - Retail,KG,miscellaneous food,55,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55,15,6,2018,4
Sugar - Retail,KG,miscellaneous food,55.5,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55,15,7,2018,6
Sugar - Retail,KG,miscellaneous food,55.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55.5,15,8,2018,2
Sugar - Retail,KG,miscellaneous food,56,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55.75,15,9,2018,5
Sugar - Retail,KG,miscellaneous food,55.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,56,15,10,2018,0
Sugar - Retail,KG,miscellaneous food,55,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55.75,15,11,2018,3
Sugar - Retail,KG,miscellaneous food,56,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55,15,12,2018,5
Sugar - Retail,KG,miscellaneous food,55,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,56,15,1,2019,1
Sugar - Retail,KG,miscellaneous food,59.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,55,15,2,2019,4
Sugar - Retail,KG,miscellaneous food,63.5,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,59.75,15,3,2019,4
Sugar - Retail,KG,miscellaneous food,69.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,63.5,15,4,2019,0
Sugar - Retail,KG,miscellaneous food,70,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,69.25,15,5,2019,2
Sugar - Retail,KG,miscellaneous food,76.5,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,70,15,6,2019,5
Sugar - Retail,KG,miscellaneous food,74.5,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,76.5,15,7,2019,0
Sugar - Retail,KG,miscellaneous food,77.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,74.5,15,8,2019,3
Sugar - Retail,KG,miscellaneous food,76,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,77.4,15,9,2019,6
Sugar - Retail,KG,miscellaneous food,74.8,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,76,15,10,2019,1
Ghee (artificial) - Retail,KG,oil and fats,216,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,74.8,15,1,2013,1
Ghee (artificial) - Retail,KG,oil and fats,205.5,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,216,15,2,2013,4
Ghee (artificial) - Retail,KG,oil and fats,202,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,205.5,15,3,2013,4
Ghee (artificial) - Retail,KG,oil and fats,202,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,202,15,4,2013,0
Ghee (artificial) - Retail,KG,oil and fats,202,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,202,15,5,2013,2
Ghee (artificial) - Retail,KG,oil and fats,218,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,202,15,7,2013,0
Ghee (artificial) - Retail,KG,oil and fats,218,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,218,15,8,2013,3
Ghee (artificial) - Retail,KG,oil and fats,218,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,218,15,9,2013,6
Ghee (artificial) - Retail,KG,oil and fats,212,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,218,15,1,2014,2
Ghee (artificial) - Retail,KG,oil and fats,212,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,212,15,2,2014,5
Ghee (artificial) - Retail,KG,oil and fats,212,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,212,15,3,2014,5
Ghee (artificial) - Retail,KG,oil and fats,212,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,212,15,4,2014,1
Ghee (artificial) - Retail,KG,oil and fats,206,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,212,15,5,2014,3
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,206,15,6,2014,6
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,7,2014,1
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,8,2014,4
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,9,2014,0
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,10,2014,2
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,11,2014,5
Ghee (artificial) - Retail,KG,oil and fats,204,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,12,2014,0
Ghee (artificial) - Retail,KG,oil and fats,198,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,204,15,1,2015,3
Ghee (artificial) - Retail,KG,oil and fats,199.2,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,198,15,2,2015,6
Ghee (artificial) - Retail,KG,oil and fats,198,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,199.2,15,3,2015,6
Ghee (artificial) - Retail,KG,oil and fats,192,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,198,15,4,2015,2
Ghee (artificial) - Retail,KG,oil and fats,192,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,192,15,5,2015,4
Ghee (artificial) - Retail,KG,oil and fats,190,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,192,15,6,2015,0
Ghee (artificial) - Retail,KG,oil and fats,182.8,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,190,15,7,2015,2
Ghee (artificial) - Retail,KG,oil and fats,178,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,182.8,15,8,2015,5
Ghee (artificial) - Retail,KG,oil and fats,178,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,178,15,9,2015,1
Ghee (artificial) - Retail,KG,oil and fats,178,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,178,15,10,2015,3
Ghee (artificial) - Retail,KG,oil and fats,178,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,178,15,11,2015,6
Ghee (artificial) - Retail,KG,oil and fats,178,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,178,15,12,2015,1
Ghee (artificial) - Retail,KG,oil and fats,178,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,178,15,1,2016,4
Ghee (artificial) - Retail,KG,oil and fats,175,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,178,15,2,2016,0
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,175,15,3,2016,1
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,4,2016,4
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,5,2016,6
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,6,2016,2
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,7,2016,4
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,8,2016,0
Ghee (artificial) - Retail,KG,oil and fats,171.3147,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,9,2016,3
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,171.3147,15,10,2016,5
Ghee (artificial) - Retail,KG,oil and fats,172,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,11,2016,1
Ghee (artificial) - Retail,KG,oil and fats,174.4,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,172,15,12,2016,3
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,174.4,15,1,2017,6
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,2,2017,2
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,3,2017,2
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,4,2017,5
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,5,2017,0
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,6,2017,3
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,7,2017,5
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,8,2017,1
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,9,2017,4
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,10,2017,6
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,11,2017,2
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,12,2017,4
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,1,2018,0
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,2,2018,3
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,3,2018,3
Ghee (artificial) - Retail,KG,oil and fats,176,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,4,2018,6
Ghee (artificial) - Retail,KG,oil and fats,183.5,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,176,15,5,2018,1
Ghee (artificial) - Retail,KG,oil and fats,186,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,183.5,15,6,2018,4
Ghee (artificial) - Retail,KG,oil and fats,186,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186,15,7,2018,6
Ghee (artificial) - Retail,KG,oil and fats,186,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186,15,8,2018,2
Ghee (artificial) - Retail,KG,oil and fats,186,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186,15,9,2018,5
Ghee (artificial) - Retail,KG,oil and fats,186,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186,15,10,2018,0
Ghee (artificial) - Retail,KG,oil and fats,186.4,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186,15,11,2018,3
Ghee (artificial) - Retail,KG,oil and fats,191,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186.4,15,12,2018,5
Ghee (artificial) - Retail,KG,oil and fats,186.4,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,191,15,1,2019,1
Ghee (artificial) - Retail,KG,oil and fats,196,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,186.4,15,2,2019,4
Ghee (artificial) - Retail,KG,oil and fats,197,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,196,15,3,2019,4
Ghee (artificial) - Retail,KG,oil and fats,203,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,197,15,4,2019,0
Ghee (artificial) - Retail,KG,oil and fats,208,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,203,15,5,2019,2
Ghee (artificial) - Retail,KG,oil and fats,208,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,208,15,6,2019,5
Ghee (artificial) - Retail,KG,oil and fats,208,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,208,15,7,2019,0
Ghee (artificial) - Retail,KG,oil and fats,216,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,208,15,8,2019,3
Ghee (artificial) - Retail,KG,oil and fats,218,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,216,15,9,2019,6
Ghee (artificial) - Retail,KG,oil and fats,218,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,218,15,10,2019,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,20,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,218,15,1,2004,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,20,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,20,15,2,2004,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,20,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,20,15,3,2004,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,20,15,4,2004,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21,15,5,2004,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21,15,6,2004,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21,15,7,2004,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,22.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21,15,8,2004,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,22.5,15,9,2004,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,10,2004,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,11,2004,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,12,2004,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,1,2005,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,2,2005,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,3,2005,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,4,2005,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,23,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,5,2005,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,23,15,6,2005,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,22.0625,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,7,2005,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,22.38,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,22.0625,15,8,2005,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,22.38,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,22.38,15,9,2005,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,22.38,15,10,2005,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,11,2005,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,12,2005,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,1,2006,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,2,2006,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,3,2006,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,4,2006,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,5,2006,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.2,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.75,15,6,2006,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.2,15,7,2006,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.5,15,8,2006,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.5,15,9,2006,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.5,15,10,2006,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.5,15,11,2006,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,22.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,21.5,15,12,2006,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,24,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,22.5,15,1,2007,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,29,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,24,15,2,2007,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,29,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,29,15,3,2007,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,31,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,29,15,4,2007,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,33,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,31,15,5,2007,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,33.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,33,15,6,2007,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,33,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,33.5,15,7,2007,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,33.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,33,15,8,2007,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,33.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,33.5,15,9,2007,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,35.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,33.5,15,10,2007,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,35.125,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,35.5,15,11,2007,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,39.4,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,35.125,15,12,2007,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,39.4,15,1,2008,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,40,15,2,2008,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,40,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,40,15,3,2008,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,40,15,4,2008,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,52.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,50,15,5,2008,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,52.125,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,52.5,15,6,2008,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,54.4,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,52.125,15,7,2008,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,58.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,54.4,15,8,2008,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,59,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,58.5,15,9,2008,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,52.2,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,59,15,10,2008,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,51.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,52.2,15,11,2008,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.94,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,51.5,15,12,2008,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,47.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,49.94,15,1,2009,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,45.6667,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,47.5,15,2,2009,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,43.44,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,45.6667,15,3,2009,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,41.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,43.44,15,4,2009,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,42.56,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,41.75,15,5,2009,4
"Rice (basmati, broken) - Retail",KG,cereals and tubers,46.75,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,42.56,15,6,2009,0
"Rice (basmati, broken) - Retail",KG,cereals and tubers,47.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,46.75,15,7,2009,2
"Rice (basmati, broken) - Retail",KG,cereals and tubers,49.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,47.5,15,8,2009,5
"Rice (basmati, broken) - Retail",KG,cereals and tubers,50,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,49.5,15,9,2009,1
"Rice (basmati, broken) - Retail",KG,cereals and tubers,53.125,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,50,15,10,2009,3
"Rice (basmati, broken) - Retail",KG,cereals and tubers,53.5,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,53.125,15,11,2009,6
"Rice (basmati, broken) - Retail",KG,cereals and tubers,51.1667,PKR,Pakistan,Balochistan,2272,Quetta,295,122,15,5,1,295_122_15_5,53.5,15,12,2009,1
